"V1" "regions.vectors" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
"1407" "Physca_nigfro_SB23703" "00100000000010000000" 0 0 0.0922881918710278 0 0 0 0 0 0 0 0 0 0.0169179008447254 0 0 0 0 0 0 0
"1408" "Physca_gual_L44634" "00010000000001100000" 0 0 0 0.00463699921950071 0 0 0 0 0 0 0 0 0 0.00192647391133979 0.0374067367558251 0 0 0 0 0
"1409" "Physca_pareri_L58378" "00010000100001000000" 0 0 0 0.158374225858177 0 0 0 0 0.00306768645074469 0 0 0 0 0.0105281249169146 0 0 0 0 0 0
"1410" "Physca_cecil_MZUALG17" "00000010000000000100" 0 0 0 0 0 0 0.0232134926895688 0 0 0 0 0 0 0 0 0 0 0.0131672284799881 0 0
"1411" "Physca_syllus_L35556" "00001110000000000000" 0 0.00158846387596242 0 0 0.00377382077013415 0.392334507675923 0.262845462233598 0 0 0 0 0 0 0 0 0 0 0 0 0
"1412" "Physca_flavren_USNM525978" "00000000000000000001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0001723940171462 0.053166564894296
"1413" "Physca_vircen_SB11750" "00100000000110000000" 0 0 0.339457817463778 0 0 0 0 0 0 0 0 0.0819195173358599 0.0118863578861083 2.87646895501604e-05 0 0 0 0 0 0
"1414" "Physca_ouseti_MZU88517" "00000110000000000000" 0 0 0 0 0 0.0684096429762275 0.0502177945084253 0 0 0 0 0 0 0 0 0 0 0 0 0
"1415" "Physca_pausta_MZUSP28600" "00001110000000000000" 0 0 0 0 0.00584230064786782 0.504017935105045 0.17234061139358 0 0 0 0 0 0 0 0 0 0 0 0 0
"1416" "Physca_pausta_MZUSP24471" "00001110000000000000" 0 0 0 0 0.00584230064786782 0.504017935105045 0.17234061139358 0 0 0 0 0 0 0 0 0 0 0 0 0
"1417" "Physca_poetis_L33811" "00010000000011100000" 0 0 0 0.148850243800684 0 0 0 0 0.00066443132182804 0 0 0 0.00640899593610261 0.00764359675387546 0.264642213583185 0 0 0 0 0.0010678831873817
"1418" "Physca_vennus_LSUMZ68572" "00000000000010100000" 0 0 0 0 0 0 0 0 0 0 0 0 0.0107708687857726 0 0.00605021319193269 0 0 0 0 0
"1419" "Physca_chap_L48498" "00100000000010000000" 0 0 0.0935257917821053 0 0 0 0 0 0 0 0 0 0.0177484589658665 0 0 0 0 0 0 0
"1420" "Physca_orblis_L5492" "00010000000001100000" 0 0 0 0.181187723709174 0 0 0 0 0.000377713693195479 0 0 0 0 0.0135221653108784 0.0252268018558232 0 0 0 0 0
"1421" "Physca_diffi_SP92493" "00000110000000000000" 0 0 0 0 0.000216882840875889 0.164404352310637 0.0518056218226943 0 0 0 0 0 0 0 0 0 0 0 0 0
"1422" "Physca_exius_K3613" "00001110000000000000" 0 0.00373471095561785 0 0 0.0537468952500555 0.816371383668486 0.333449678034004 0 0 0 0 0 0 0 0 0 0 0 0 0
"1423" "Physca_ophtha_LSU44301" "00010000000011100001" 0 0 0 0.137383029394771 0 0 0 0 9.83492805673829e-07 0 0 0 0.00901373163666139 0.0072060347486268 0.195663050825826 0 0 0 0 0.012878738468527
"1424" "Physca_lanoni_IC32557" "00000000000000100001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129572377842699 0 0 0 0 0.00311003133457742
"1425" "Physca_lanoni_IC31805" "00000000000000100001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129572377842699 0 0 0 0 0.00311003133457742
"1426" "Poeci_pullus_FMNH311517" "00010000000001000000" 0 0 0 0.0124251282305646 0 0 0 0 0 0 0 0 0 0.000701529398155519 0 0 0 0 0 0
"1427" "Poeci_calter_L3214" "00000000000001100000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0695960320661029 0.0699833117702257 0 0 0 0 0
"1428" "Poeci_lulua_L44685" "00010000000000000000" 0 0 0 0.000879347306875301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1429" "Poeci_rufcep_H36" "00000000000010100001" 0 0 0 0 0 0 0 5.18091248472756e-05 0 0 0 0 0.00258597863994168 0.000146271995344571 0.261115423829841 0 0 0 0 0.00822186121089617
"1430" "Poeci_sylvia_L48537" "00101000000110110011" 0 0 0.108984256608264 0 0.0314183791628116 0 0 0 0 0 0 0.161900822401547 0.712593503852402 0 0.232010867779838 0.0490654315778378 0 0.018536198932189 0.584728912067898 0.396848866872444
"1431" "Poeci_russa_K3996" "00100000000010000000" 0 0 0.00857941812258548 0 0 0 0 0 0 0 0 0 0.0195201721635888 0 0 0 0 0 0 0
"1432" "Poeci_fumfron_MPEGGUR125" "00101010000100000100" 0 0 0.333531579788687 0 0.0672436785818064 0 0.139462544085477 0 0 0 0 0.504994723852968 0.0212654719789037 0.000238070729930342 0 0 0 0.0422817858195905 0 0
"1433" "Poeci_lati_MPEGAMA61" "00011100000101000000" 0 0 0.0150140021165897 0.348646273691783 0.331207451263376 0.138148167507508 0 0 0.00190045464167109 0 0 0.386046972836998 0 0.862629168673615 0.0598317223493396 0 0 0 0 0
"1434" "Poeci_plucep_L25929" "01011110000001000100" 0 0.0142528702352926 0 0.194416934935693 0.0901671175997946 0.865938881186645 0.623059080302262 0 0.00171848564280553 0 0 0 0 0.0106260237284287 0 0 0 0.0593322343697004 0 0
"1435" "Hemit_furc_SP82515" "00000110000000000000" 0 0 0 0 0 0.0720185795939798 0.00694429410783538 0 0 0 0 0 0 0 0 0 0 0 0 0
"1436" "Poeci_albfac_L76316" "00010000000001000000" 0 0 0 0.000919417377758296 0 0 0 0 0 0 0 0 0 0.00145962699128993 0 0 0 0 0 0
"1437" "Poeci_caplis_L7018" "00010000000101100000" 0 0 0 0.0349179432212686 5.12312765525306e-05 0 0 0 0 0 0 0.0283364960718018 0 0.162586051394229 0.0853041777106151 0 0 0 0 0
"1438" "Todiro_cineum_L48285" "00111110000111100111" 0 0 0.605656332379565 0.308026753428312 0.641651689207498 0.701729644973905 0.993868550174111 0.0821129139404703 0.0157390033672219 0 0 0.42822544094054 0.820794909381513 0.104555136005021 0.429015004671247 0.0361854052030284 0 0.998564905069445 0.575147324734615 0.833760288477285
"1439" "Todiro_virnum_EBRG11583" "00000000000010000000" 0 0 0 0 0 0 0 0 0 0 0 0 0.0313409845972839 0 0 0 0 0 0 0
"1440" "Todiro_mactum_SB6939" "00100000000111000000" 0.0189681625377716 0 0.433334481199938 0.00608176974232702 0.00675156563778051 0 0 0 0 0 0 0.684737128474941 0.0683089143957192 0.804362523700347 0.012069897842699 0 0 0.00221073692849192 0 0
"1441" "Todiro_nigcep_L28763" "00000000000010100011" 0 0 0 0 0 0 0 7.10300338922274e-05 0 0 0 0 0.0562561871332469 0 0.209169924666034 0 0 0 0.0314333283475321 0.768850285996381
"1442" "Todiro_pictum_SB14508" "00100000000010000000" 0 0 0.898102561575799 0 0 0 0 0 0 0 0 0.00342323930931643 0.164187331419632 0.00447822997030297 0 0 0 0 0 0
"1443" "Todiro_chrcro_L5004" "00011000000101000000" 0 0 0.0194263471455008 0.358307841683182 0.0493105834852465 0 0 0 0.00520209751064249 0 0 0.607160723751282 0.0305820644085085 0.977019242095537 0.0405054365664698 0 0 0 0 0
"1444" "Todiro_pollum_MPEGSC118" "00001110000000000000" 0 0 0 0 0.0268008941411767 0.22056615477889 0.459908193406526 0 0 0 0 0 0 0 0 0 0 0 0 0
"1445" "Hemit_obstus_MZU93544" "00001100000000000000" 0 0 0 0 0.00505657567134042 0.298958102089421 0.00536655368164889 0 0 0 0 0 0 0 0 0 0 0 0 0
"1446" "Hemit_diop_SP90982" "00001110000000000100" 0 0 0 0 0.010276509419299 0.568043568048748 0.541917752515461 0 0 0 0 0 0 0 0 0 0 0.03776893264547 0 0
"1447" "Hemit_diop_KU266" "00001110000000000100" 0 0 0 0 0.010276509419299 0.568043568048748 0.541917752515461 0 0 0 0 0 0 0 0 0 0 0.03776893264547 0 0
"1448" "Hemit_jose_SB10527" "00100000000010000000" 0 0 0.373121277198065 0 0 0 0 0 0 0 0 0.000106663148089785 0.0212654719789037 0 0 0 0 0 0 0
"1449" "Hemit_flamtus_L44623" "00011000000101000000" 0 0 0 0.196963182973342 0.048553069257718 0 0 0 0 0 0 0.0440757962000416 0 0.171059306822167 0 0 0 0 0 0
"1450" "Hemit_miran_MZUSP41847" "00000010000100000100" 0 0 0 0 0 0 0.00213963966138614 0 0 0 0 0.000894926229768956 0 0 0 0 0 0.0766773786347869 0 0
"1451" "Hemit_miran_MZUSP41848" "00000010000100000100" 0 0 0 0 0 0 0.00213963966138614 0 0 0 0 0.000894926229768956 0 0 0 0 0 0.0766773786347869 0 0
"1452" "Hemit_orblus_MPEGSC21" "00001110000000000000" 0 0 0 0 0.0332576274878605 0.491767806174648 0.342006023483236 0 0 0 0 0 0 0 0 0 0 0 0 0
"1453" "Hemit_kaemp_MZU82516" "00000100000000000000" 0 0 0 0 0 0.00972300658534314 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1454" "Hemit_rufris_L40213" "00010000000001100000" 0 0 0 0.118398266954264 0 0 0 0 0.000796222895067118 0 0 0 0 0.0137783122073924 0.0101473926241276 0 0 0 0 0
"1455" "Hemit_cinpec_L43574" "00010000000001100000" 0 0 0 0.0114004311921745 0 0 0 0 0 0 0 0 0 9.11980028716755e-05 0.00843896627942222 0 0 0 0 0
"1456" "Hemit_graden_L32603" "00010000000001100000" 0 0 0 0.126194289118046 0 0 0 0 0.00292968769949704 0 0 0 0.00347532770180809 0.00120270239890229 0.44709688650224 0 0 0 0 0.00914230797030205
"1457" "Poeci_senex_L86191" "00000000000101000000" 0 0 0 0 0 0 0 0 0 0 0 0.00317040511519069 0 0.000217577645998315 0 0 0 0 0 0
"1458" "Poeci_senex_L1987B" "00000000000101000000" 0 0 0 0 0 0 0 0 0 0 0 0.00317040511519069 0 0.000217577645998315 0 0 0 0 0 0
"1459" "Lophot_eulo_L9303" "00000000000001000000" 0 0 0 0.00299481360727437 0 0 0 0 0 0 0 0 0 0.130149660881562 0 0 0 0 0 0
"1460" "Lophot_galtus_L48336" "00100000000111000000" 0 0 0.919463846728595 0 0 0 0 0 0 0 0 0.262938010463764 0.217748412785669 0.211710075536759 0.00845023460518945 0 0 0.0065967074150632 0 0
"1461" "Lophot_vitsus_A18368" "00100000000001100000" 0 0 0.452511461509257 0.0407993218855375 0 0 0 0 0 0 0 0.00479835408029581 0.0212851799170108 0.53190299336821 0.0571285047219393 0 0 0 0 0
"1462" "Lophot_piltus_L44510" "00010000100011100011" 0 0 0 0.201188456367267 0 0 0 0.00724908493111722 0.00901397998494464 0 0 0 0.0491343924942619 0.0357914941973055 0.309347472702166 0 0 0 0.0426903667727093 0.251076513971515
"1463" "Lophot_piltus_LSUMZ66108" "00010000100011100011" 0 0 0 0.201188456367267 0 0 0 0.00724908493111722 0.00901397998494464 0 0 0 0.0491343924942619 0.0357914941973055 0.309347472702166 0 0 0 0.0426903667727093 0.251076513971515
"1464" "Lophot_piltus_H1935" "00010000100011100011" 0 0 0 0.201188456367267 0 0 0 0.00724908493111722 0.00901397998494464 0 0 0 0.0491343924942619 0.0357914941973055 0.309347472702166 0 0 0 0.0426903667727093 0.251076513971515
"1465" "Oncost_olieum_L26945" "00000000000010100011" 0 0 0 0 0 0 0 0 0 0 0 0 0.00425478172282607 0 0.113518432829839 0 0 0 0.00414316960433588 0.546108586016618
"1466" "Oncost_olieum_L2222" "00000000000010100011" 0 0 0 0 0 0 0 0 0 0 0 0 0.00425478172282607 0 0.113518432829839 0 0 0 0.00414316960433588 0.546108586016618
"1467" "Oncost_cingul_K1962" "00000000000000010010" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0466163310881824 0 0 0.73858611789051 0
"1468" "Hemit_spoops_L58390" "00010000000001000000" 0 0 0 0.154501836663585 0.000116103308930897 0 0 0 0.000439784598824517 0 0 0 0 0.000744168615095551 0 0 0 0 0 0
"1469" "Hemit_cohnh_L78929" "00000000000001000000" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00390843857592119 0 0 0 0 0 0
"1470" "Hemit_minor_L18415" "00101000000101000000" 0 0 0.0186166430566397 0 0.0434026677787682 0 0 0 0 0 0 0.731559798698846 0 0.252114901319854 0 0 0 0 0 0
"1471" "Atalot_pilris_L28419" "00100000000010100011" 0 0 0.0392503636809574 0 0 0 0 0 0 0 0 0 0.750010933322642 0.000346317238507478 0.190810411600815 0 0 0 0.0299797835463282 0.312244079343634
"1472" "Hemit_gritus_L11148" "00011000000101000000" 0 0 0.00591819942436797 0.219061336063842 0.0232453378009192 0 0.0679568337135959 0 0.0102233613659718 0 0 0.592199754804182 0 0.454014510317734 0 0 0 0.0093347986612798 0 0
"1473" "Hemit_zost_L40656" "00100000000001000000" 0 0 0.590475056782765 0.033507779007309 0 0 0 0 0 0 0 0.0031612774228662 0.022566650110234 0.424957526198509 0.0379959776481757 0 0 0 0 0
"1474" "Hemit_zost_LSUMZ25568" "00100000000001000000" 0 0 0.590475056782765 0.033507779007309 0 0 0 0 0 0 0 0.0031612774228662 0.022566650110234 0.424957526198509 0.0379959776481757 0 0 0 0 0
"1475" "Hemit_minim_L15339" "00101000000101000000" 0 0 0.0329953367396704 0.00156516369698939 0.0690607776318965 0 0 0 0 0 0 0.815220632497804 0 0.150189003062582 0 0 0 0 0 0
"1476" "Hemit_inotus_YPM101772" "00100000000011000000" 0 0 0.0109934331560308 0 0 0 0 0 0 0 0 0 0.00095811398914901 0.00581711489682998 0 0 0 0 0 0
"1477" "Hemit_inotus_L3847" "00100000000011000000" 0 0 0.0109934331560308 0 0 0 0 0 0 0 0 0 0.00095811398914901 0.00581711489682998 0 0 0 0 0 0
"1478" "Myiorn_aurris_K3820" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1479" "Myiorn_aurris_MZUCMAL21" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1480" "Myiorn_aurris_MZUMY23" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1481" "Myiorn_aurris_MZUMY24" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1482" "Myiorn_aurris_MZUMY27" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1483" "Myiorn_aurris_MZUCMAL29" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1484" "Myiorn_aurris_MZUCMAL50" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1485" "Myiorn_aurris_MZUCMAL46" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1486" "Myiorn_aurris_MZUMY26" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1487" "Myiorn_aurris_MZUMY38" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1488" "Myiorn_aurris_MZUMY36" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1489" "Myiorn_aurris_MZUFRAPQP04" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1490" "Myiorn_aurris_MZUBOR1431" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1491" "Myiorn_aurris_MZUFRAPQP05" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1492" "Myiorn_aurris_MZU94449" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1493" "Myiorn_aurris_MZUCMAL53" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1494" "Myiorn_aurris_MZUMY37" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1495" "Myiorn_aurris_MZUBOR1430" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1496" "Myiorn_aurris_MZUBOR1429" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1497" "Myiorn_aurris_25832" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1498" "Myiorn_aurris_MZU86003" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1499" "Myiorn_aurris_MZUCMAL34" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1500" "Myiorn_albtri_LSU40633" "00011000000001100000" 0 0 0 0.219772018695808 0.00158308058998042 0 0 0 0.000409626977512682 0 0 0 0 0.0208804829721875 0.00529573267038586 0 0 0 0 0
"1501" "Myiorn_albtri_40513" "00011000000001100000" 0 0 0 0.219772018695808 0.00158308058998042 0 0 0 0.000409626977512682 0 0 0 0 0.0208804829721875 0.00529573267038586 0 0 0 0 0
"1502" "Myiorn_albtri_46229" "00011000000001100000" 0 0 0 0.219772018695808 0.00158308058998042 0 0 0 0.000409626977512682 0 0 0 0 0.0208804829721875 0.00529573267038586 0 0 0 0 0
"1503" "Myiorn_albtri_46059" "00011000000001100000" 0 0 0 0.219772018695808 0.00158308058998042 0 0 0 0.000409626977512682 0 0 0 0 0.0208804829721875 0.00529573267038586 0 0 0 0 0
"1504" "Myiorn_albtri_58394" "00011000000001100000" 0 0 0 0.219772018695808 0.00158308058998042 0 0 0 0.000409626977512682 0 0 0 0 0.0208804829721875 0.00529573267038586 0 0 0 0 0
"1505" "Myiorn_albtri_L58401" "00011000000001100000" 0 0 0 0.219772018695808 0.00158308058998042 0 0 0 0.000409626977512682 0 0 0 0 0.0208804829721875 0.00529573267038586 0 0 0 0 0
"1506" "Myiorn_aurris_MZUAMG055" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1507" "Myiorn_aurris_MZU79943" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1508" "Myiorn_aurris_MZU80464" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1509" "Myiorn_aurris_MZU79945" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1510" "Myiorn_aurris_MZU79944" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1511" "Myiorn_aurris_MZUMY05" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1512" "Myiorn_aurris_MZUMY16" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1513" "Myiorn_aurris_MZUMY02" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1514" "Myiorn_aurris_MZUMY12" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1515" "Myiorn_aurris_MZUMY18" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1516" "Myiorn_aurris_MZUMY17" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1517" "Myiorn_aurris_MZUMY13" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1518" "Myiorn_aurris_MZUMY03" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1519" "Myiorn_aurris_MZUMY04" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1520" "Myiorn_aurris_MZU91462" "01001110000000000100" 0 0.0134852953239248 0 0 0.0541480764068872 0.932808634734854 0.646672071424498 0 0 0 0 0 0 0 0 0 0 0.0399338758679911 0 0
"1521" "Hemit_iohan_L7377" "00000000000101000000" 0 0 0 0.0236368158304571 0.00114911422472548 0 0 0 0 0 0 0.0279377421793675 0 0.420593525242239 0.00156466941234343 0 0 0 0 0
"1522" "Hemit_strcol_L15220" "00001000000101000000" 0 0 0.00981338811929606 0.033913855581485 0.351094487439671 0 0.0550389725342819 0 0 0 0 0.825440964190322 0.045351237565943 0.127560052051465 0.0125862783472838 0 0 0.0324883792630021 0 0
"1523" "Hemit_marven_L38325" "01111110000111000100" 0 0.173213245229029 0.0537245320314813 0.26719224420353 0.823498244672931 0.420540702076904 0.24311810329628 0 0.00731612964523313 0 0 0.224710549175628 0.309128385556529 0.0305635976582221 0.112483741515843 0 0 0.982976326174219 0 0.132693304315994
"1524" "Hemit_nidip_F395437" "00001110000000000100" 0 0 0 0 0.0195784504334117 0.217743321196066 0.557682959104451 0 0 0 0 0 0 0 0 0 0 0.0941479019587553 0 0
"1525" "Myiorn_ecau_SP90142" "00111000000111000000" 0.0189680931276187 0 0.947447747747477 0.23348400497221 0.108869294593353 0 0 0 0.00767055127819598 0 0 0.788014046009942 0.281778646027771 0.906142933316594 0.0897786212759062 0 0 0 0 0
"1526" "Myiorn_atrpil_LSUMZ46608" "00000000000000100011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0575441667772865 0 0 0 0.0279612906289623 0.434293934688028
"1527" "Myiorn_atrpil_LSUMZ30018" "00000000000000100011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0575441667772865 0 0 0 0.0279612906289623 0.434293934688028
"1528" "Cnipod_subeus_L2540" "00000000000001100001" 0 0 0.00482900793255682 0.0016043384310833 0 0 0 0.00837950038556022 0 0 0 0.00345861073642896 0 0.696825079077331 0.092794626726073 0 0 0 0.0089282679372844 0.415149896711287
"1529" "Cnipod_supfus_L78843" "00010000000001000000" 0 0 0 0.00659367731701693 0.00011415067811193 0 0 0 0 0 0 0 0 0.0961491709231094 0 0 0 0 0 0
"1530" "Taenio_andrei_GMPDS426" "00100000000110000000" 0 0 0.18009450204265 0 0.00010794309433419 0 0 0 0 0 0 0.223912429584953 0.0859830353542002 0 0.00105119057791957 0 0 0 0 0
"1531" "Tolmom_assim_L46556" "00111000000111100001" 0 0 0.956983783285311 0.334544508739768 0.0430602658919365 0 0 0 0.00346608768482379 0 0 0.555124917940517 0.209886219318689 0.993110070249388 0.150298106614434 0 0 0 0.0341870442541564 0.465064026504946
"1532" "Tolmom_pollus_L42652" "00111010000111000000" 0 0 0.973544374943364 0.157914097923401 0.0242523876711828 0 0.323139751862865 0 0 0 0 0.685936242435076 0.21741736429353 0.966558055551934 0.0686706945030433 0 0 0.025467627092189 0 0
"1533" "Tolmom_sulcen_LSU60833" "00111110000111100111" 0.0187593530653006 0.0631712435198365 0.996429652770199 0.400656339076755 0.705045808434615 0.983181927994992 0.980895255576244 0.0284491263814762 0.00456189758593316 0 0 0.995520928175234 0.997216891447319 0.818208108605671 0.485300740968351 0.0499891051650834 0 0.409804570763303 0.806925050399673 0.881245717428776
"1534" "Tolmom_trayl_L42746" "00000000000001000000" 0 0 0 0.00204225682852646 0 0 0 0 0 0 0 0 0 0.106053358767958 0.00487427757549215 0 0 0 0 0
"1535" "Tolmom_sulcen_K3680" "00111110000111100111" 0.0187593530653006 0.0631712435198365 0.996429652770199 0.400656339076755 0.705045808434615 0.983181927994992 0.980895255576244 0.0284491263814762 0.00456189758593316 0 0 0.995520928175234 0.997216891447319 0.818208108605671 0.485300740968351 0.0499891051650834 0 0.409804570763303 0.806925050399673 0.881245717428776
"1536" "Tolmom_sulcen_LSUMZ7360" "00111110000111100111" 0.0187593530653006 0.0631712435198365 0.996429652770199 0.400656339076755 0.705045808434615 0.983181927994992 0.980895255576244 0.0284491263814762 0.00456189758593316 0 0 0.995520928175234 0.997216891447319 0.818208108605671 0.485300740968351 0.0499891051650834 0 0.409804570763303 0.806925050399673 0.881245717428776
"1537" "Tolmom_sulcen_LSUMZ66549" "00111110000111100111" 0.0187593530653006 0.0631712435198365 0.996429652770199 0.400656339076755 0.705045808434615 0.983181927994992 0.980895255576244 0.0284491263814762 0.00456189758593316 0 0 0.995520928175234 0.997216891447319 0.818208108605671 0.485300740968351 0.0499891051650834 0 0.409804570763303 0.806925050399673 0.881245717428776
"1538" "Tolmom_sulcen_LSUMZ58340" "00111110000111100111" 0.0187593530653006 0.0631712435198365 0.996429652770199 0.400656339076755 0.705045808434615 0.983181927994992 0.980895255576244 0.0284491263814762 0.00456189758593316 0 0 0.995520928175234 0.997216891447319 0.818208108605671 0.485300740968351 0.0499891051650834 0 0.409804570763303 0.806925050399673 0.881245717428776
"1539" "Tolmom_flaviven_L9698" "00101010000111100101" 0.0201987036985582 0 0.986381288495315 0.196776986180238 0.30267385190773 0.0478195036764634 0.550354454420414 0 0.00122328187084289 0 0 0.9156639681845 0.927633771444701 0.834813353368021 0.328184241053913 0 0 0.882228186218849 0 0.358549448273766
