"","species","dr.statistic","tb.statistic","nh.statistic","div","elev.mid","elev.max","elev.range","lat.mid","lat.max","lat.range","temp","temp.stability","temp.seasonality","min.temp.cold.q","precip","precip.stability","precip.seasonality","min.precip.dry.q"
"Herpsi_pareri_LSU5608","Herpsi_pareri_LSU5608",-1.03599557255321,0.713267404475803,15.5127626365196,252,1350,1450,200,5.62915039049992,5.20410156299988,0.85009765500007,191.1446341,42.25274225,567.3524532,140.8236519,1887.593925,373.7111949,20.10250852,339.489854
"Herpsi_pratus_LSUMZ25579","Herpsi_pratus_LSUMZ25579",-0.902699092072502,0.290674341147167,15.4867137846678,250,75,150,150,5.99012720849993,3.42030932199998,5.1396357729999,254.0848263,31.61210231,345.2946435,218.0626664,2454.869969,169.1027336,45.29965418,208.1550596
"Herpsi_stotzi_MZUSP92293","Herpsi_stotzi_MZUSP92293",-0.902699092072502,0.290674341147167,15.4867137846678,243,75,150,150,8.36973243499989,5.12558375799995,6.48829735399985,250.4805605,31.54607675,415.1074885,207.1806667,2283.23006,69.31007731,61.64887558,83.0993196
"Herpsi_atrpil_MZU91756","Herpsi_atrpil_MZU91756",-1.19893994995841,0.864565554765002,16.0094921802319,306,725,1450,1450,14.4961547849999,2.73168945299994,23.528930664,245.4320175,39.64898698,1608.298186,174.0640598,1208.877284,87.4399312,72.69254905,46.04310083
"Herpsi_piltus_CPTHA149","Herpsi_piltus_CPTHA149",-1.19893994995841,0.864565554765002,16.0094921802319,132,75,150,150,14.5683517509998,12.4178924669998,4.300918568,250.1923121,30.21897878,1271.153459,214.3274762,1841.120189,92.47495268,17.69522801,355.8634268
"Herpsi_dorsi_LSU20225","Herpsi_dorsi_LSU20225",-1.27636041294271,1.02575589194137,16.0345947667704,318,300,600,600,2.19876098600011,7.66632080000016,10.9351196280001,249.191706,30.74259682,503.0505223,216.3762168,2679.448049,268.0029639,40.92047538,354.2977373
"Herpsi_stilus_LSU25544","Herpsi_stilus_LSU25544",-1.27636041294271,1.02575589194137,16.0345947667704,241,350,700,700,6.93157959000021,8.41027832100019,2.95739746199996,252.1718282,34.30771757,710.3674901,217.2797247,2296.044738,168.3838445,48.20032828,210.53766
"Herpsi_gentr_LSU43002","Herpsi_gentr_LSU43002",-1.47657908668901,1.2587086862034,16.5644104374412,247,75,150,150,3.11441040099993,2.58581542999991,1.05718994200004,247.0220857,27.83054896,442.9043658,212.1361332,2941.232308,109.5952012,10.68734747,605.8370722
"Herpsi_axill_ANSP158009","Herpsi_axill_ANSP158009",-1.67097837788814,1.56312943632791,17.1147539313624,519,1350,2000,1300,3.66101074250017,5.58032226600022,3.83862304700011,202.0523565,46.02492902,647.4208372,148.2454751,2389.02289,482.3034592,30.09279863,371.1195662
"Herpsi_stirus_USNM9171","Herpsi_stirus_USNM9171",-1.17372483597095,0.654039341036196,16.0172883981807,271,275,550,550,3.9495573980002,8.05170268700022,8.20429057800005,252.93272,34.34512217,672.4012747,217.4996339,2291.458003,166.3749652,49.941888,200.6339755
"Herpsi_dugan_LSU7800","Herpsi_dugan_LSU7800",-1.17372483597095,0.654039341036196,16.0172883981807,339,350,600,500,0.487487793000128,1.56988525400021,2.16479492200017,243.2445305,29.80636438,478.0002019,207.3536513,3271.326426,338.2609158,18.61478117,597.7316801
"Herpsi_lonstr_LSU13879","Herpsi_lonstr_LSU13879",-1.5139702615104,1.32763452659415,16.5810481741079,333,625,1100,950,15.3667907709999,6.41198730399987,17.909606934,244.2349832,36.85715756,1428.347874,172.8128977,1543.409946,97.94257784,69.35855729,50.52810426
"Herpsi_rormae_LSU48505","Herpsi_rormae_LSU48505",-1.86073405361612,1.71850275398173,18.2130370286579,263,1350,2000,1300,3.92642211900014,7.40911865200013,6.96539306599999,209.1711129,42.89215901,463.1095797,167.250736,2709.417152,333.8567819,48.34210862,258.3492467
"Herpsi_ruftus_MZU94326","Herpsi_ruftus_MZU94326",-1.98523174060337,1.81114326466208,18.814792443942,703,750,1500,1500,4.31756591749982,11.5184936530002,31.672119141,239.4632391,34.83806785,1195.799797,182.7030395,1831.392775,176.1916347,56.54810643,136.1998717
"Herpsi_peclis_MCP3152","Herpsi_peclis_MCP3152",-2.1334598696523,1.91157824863526,19.4496602018534,210,425,850,850,7.64152801049997,2.25124907499998,10.780557871,253.8634312,43.08518105,1217.967424,204.6740766,1088.728016,66.38420112,58.04450444,76.38911055
"Dysith_strcep_L72090","Dysith_strcep_L72090",-2.05891975356367,1.60986442146619,19.8766226633545,100,450,900,900,15.0026855465002,15.9902954100002,1.975219727,252.7174525,25.09657469,647.7149385,218.9830001,2856.259038,975.296941,51.71086118,217.8896313
"Dysith_puncep_LSU11957","Dysith_puncep_LSU11957",-2.05891975356367,1.60986442146619,19.8766226633545,234,500,1000,1000,8.91760253900011,9.75207519500009,1.66894531199995,248.8353312,28.36982322,288.3885511,225.3344915,4067.425654,1322.658455,35.83765339,572.9616824
"Herpsi_selowi_UFP4917","Herpsi_selowi_UFP4917",-2.287092655698,2.12505475993459,20.6111393024802,192,700,1100,800,6.66400146499987,4.28710937499989,4.75378417999996,252.1381352,49.71722556,1260.065555,189.9335221,788.397498,91.12850805,80.9503595,19.52639349
"Biatas_nigropec_SP88499","Biatas_nigropec_SP88499",-2.287092655698,2.12505475993459,20.6111393024802,243,850,1200,700,24.3660278319999,19.6077270509999,9.516601562,191.4680669,39.02850647,2439.051985,111.1094033,1588.082072,177.9292427,45.4538546,182.2782605
"Sakeides_critus_CPJB132","Sakeides_critus_CPJB132",-2.46186274860204,2.42028227026385,21.9822137686757,227,550,1100,1100,8.4280556439999,2.83736109699987,11.181389094,252.694073,48.0536426,1244.063356,191.4228433,838.940658,82.43306733,80.00036871,32.38381629
"Freder_undul_MZUSPJ282","Freder_undul_MZUSPJ282",-1.51432354057212,0.750526542211351,18.6160327793994,370,557.5,1100,1085,6.21603393549989,1.93212890600012,16.296325683,247.43804,28.73810856,468.430354,209.3995541,2644.991088,198.0205781,32.42110617,377.0314661
"Freder_fulva_LSU4281","Freder_fulva_LSU4281",-1.51432354057212,0.750526542211351,18.6160327793994,370,557.5,1100,1085,6.21603393549989,1.93212890600012,16.296325683,247.43804,28.73810856,468.430354,209.3995541,2644.991088,198.0205781,32.42110617,377.0314661
"Freder_virdis_S9259","Freder_virdis_S9259",-1.94227129894912,1.66344425816729,19.4843442414731,302,350,700,700,6.70797729450018,7.96307373000013,2.5101928709999,253.2893865,37.35887336,734.6104705,217.1957894,2261.747192,232.3860442,52.9789107,198.5500879
"Macken_leach_SB5986","Macken_leach_SB5986",-1.93522152691416,1.64470157601402,19.4791867414731,260,1075,2150,2150,24.5484924319999,18.6790771489999,11.738830566,197.5378106,34.92621439,3014.812541,108.3649837,1617.034332,125.0460334,31.78398722,249.3344652
"Macken_sever_KU3729","Macken_sever_KU3729",-1.93522152691416,1.64470157601402,19.4791867414731,265,700,1400,1400,21.3183898924999,14.3359985349999,13.964782715,210.7318662,37.57285203,2487.717155,126.2125688,1509.459389,111.1613738,44.13512912,178.6555887
"Batara_cinrea_LSU18607","Batara_cinrea_LSU18607",-2.12807461114541,1.96060972186657,20.2432811530364,317,1300,2600,2600,23.7060852054999,17.1218872069999,13.168395997,191.7634611,33.53901366,3055.676588,101.0918348,1604.820358,141.0481989,31.79519274,255.2224992
"Hypleu_gutus_MCP3130","Hypleu_gutus_MCP3130",-2.12807461114541,1.96060972186657,20.2432811530364,274,450,900,900,19.0625557714998,8.66090061499983,20.803310313,218.8430336,35.09191032,2464.14962,136.4398786,1468.576295,102.058426,43.43378098,172.8711313
"Taraba_major_MZU94636","Taraba_major_MZU94636",-2.34684073770761,2.25417236008847,21.7712806909159,645,1100,2200,2200,7.86102294900019,18.7587280270002,21.7954101560001,246.1348137,33.83151338,1159.304399,191.7410105,1875.760573,180.9698392,58.85099674,149.3747023
"Cymlai_lintus_LSU77756","Cymlai_lintus_LSU77756",-2.33795244818984,2.23456515876439,21.7597190480588,542,750,1500,1500,6.82498168900011,15.8804931640001,18.11102295,249.2477861,32.60874566,601.7751331,209.1616618,2391.904188,229.6828619,49.31773268,230.6775353
"Cymlai_saniae_F389851","Cymlai_saniae_F389851",-2.33795244818984,2.23456515876439,21.7597190480588,415,725,1450,1450,11.0621032714999,8.04357910099986,6.03704834100004,247.9565426,25.11361109,683.140095,193.6124289,2013.110279,146.8536133,57.59641418,121.2752594
"Dichro_cincta_LSU6919","Dichro_cincta_LSU6919",-2.4930802115003,2.40139595643096,23.3916232620823,407,450,900,900,6.25765991249992,3.38348388600014,19.2822875970001,249.3734004,30.29426186,508.8057737,210.9533224,2495.333546,172.1571895,42.06915556,282.8840395
"Rhopias_gular_LAA115","Rhopias_gular_LAA115",-2.4930802115003,2.40139595643096,23.3916232620823,258,925,1550,1250,23.9212951654999,18.1182861319999,11.6060180669999,204.7783656,38.43479676,2485.455736,122.6823846,1525.457372,129.8623128,43.61193087,179.0602173
"Megast_martus_L6836","Megast_martus_L6836",-2.6184722267668,2.54538150894069,25.3201763746033,384,625,1250,1250,0.294250488499898,6.36151123000013,13.3115234370001,246.7957699,29.64782298,436.8896861,210.4415583,2749.560256,195.4187689,37.64419167,343.9587531
"Thamman_caesi_MZU92757","Thamman_caesi_MZU92757",-1.96660134376232,1.41648645793372,21.699944998415,525,550,1100,1100,0.18624877899984,7.91351318400018,16.199523926,250.7889444,34.85278468,690.8199967,211.5649777,2283.048655,185.6380807,53.44403096,204.7750116
"Thamman_schnus_LSU992","Thamman_schnus_LSU992",-1.96660134376232,1.41648645793372,21.699944998415,419,700,1400,1400,10.0056457519999,2.43957519499986,15.1321411139999,248.5795428,26.84882015,642.5808052,201.0309338,2223.442329,150.0285478,45.19649775,217.0035376
"Thamman_ardcus_MZU92005","Thamman_ardcus_MZU92005",-1.941462084044,1.32648623400592,21.6762897317483,435,550,1100,1100,3.83352661150016,9.20812988300014,10.749206543,248.8300403,32.61565365,583.6382969,213.1748062,2560.78673,230.4882775,39.78563705,328.4677381
"Thamman_satnus_LSU4600","Thamman_satnus_LSU4600",-1.941462084044,1.32648623400592,21.6762897317483,342,75,150,150,8.19558715849988,1.89849853499987,12.594177247,251.4489286,31.41309785,457.1885913,210.9640467,2342.565525,131.24004,50.51660821,173.5001697
"Xenor_setif_SB03229","Xenor_setif_SB03229",-2.43793014424223,2.27461397321741,24.0373626135558,147,475,800,650,7.44030761700017,9.55871582000015,4.23681640599995,240.6912096,30.19536473,240.7757715,221.543432,3966.804835,1069.513812,39.28796432,405.8340608
"Isleri_hauxw_MZU83855","Isleri_hauxw_MZU83855",-2.15850075781446,1.42113614980086,23.6079517674019,420,300,600,600,0.585845946500086,4.37530517500011,7.57891845700005,249.1811527,32.28511339,581.2089587,207.0342088,2327.97501,165.1296861,51.67505805,200.3703652
"Isleri_gutta_F391375","Isleri_gutta_F391375",-2.15850075781446,1.42113614980086,23.6079517674019,321,350,700,700,3.31121826150019,8.16351318300019,9.70458984300001,249.8729163,35.61146638,669.9881395,214.5685299,2344.410302,247.9610517,49.33616344,239.8676967
"Pyrigl_leunot_LSU66203","Pyrigl_leunot_LSU66203",-1.80238198465568,1.28235505728416,19.5185045470811,577,1050,2100,2100,4.4641110339999,2.14288330100015,13.2139886700002,249.6041998,34.87246594,1078.018135,194.886527,1703.515117,152.8762919,66.79761152,89.93642269
"Pyrigl_atra_LGEMA15342","Pyrigl_atra_LGEMA15342",-1.44116064819563,0.87008761840142,18.661935319727,97,75,150,150,11.919708252,11.167602539,1.504211426,254.6278564,39.63985639,1178.212969,214.1844893,1586.145872,99.71653846,43.71206976,217.4466156
"Pyrigl_leuter_L25922","Pyrigl_leuter_L25922",-1.44116064819563,0.87008761840142,18.661935319727,278,625,1250,1250,20.5993957519999,13.376098633,14.4465942379999,213.6059171,36.47163393,2425.252745,131.323693,1467.154183,104.2532694,44.49275967,172.8612796
"Percno_arena_LSUK162","Percno_arena_LSUK162",-1.47310185085026,0.803375976886176,18.1717090902162,240,75,150,150,4.02589296399987,3.61572265699988,0.82034061399997,248.8369505,28.67636653,412.0062076,214.1584273,2762.216367,93.79876711,14.8072327,502.5710423
"Percno_rufons_LSU7011","Percno_rufons_LSU7011",-1.47310185085026,0.803375976886176,18.1717090902162,325,550,1100,1100,1.28521728500013,7.15991210900017,11.7493896480001,251.9952087,35.10054998,691.4882464,219.1247858,2477.701912,206.9370374,45.52288421,276.3099782
"Haffer_immlata_Ph208","Haffer_immlata_Ph208",-1.16734392273084,0.207800851738523,17.4774188133882,283,1000,2000,2000,7.1082763670002,10.8090820310002,7.40161132800003,181.8263765,52.53234355,348.5024091,137.782566,1976.301421,349.1201409,41.45095369,199.3293271
"Haffer_zeled_LSU28209","Haffer_zeled_LSU28209",-1.16734392273084,0.207800851738523,17.4774188133882,286,1000,2000,2000,4.2638271895002,11.0997368980002,13.671819417,234.6399662,29.21551421,328.0399255,205.9813396,3758.826163,1247.947631,42.64546723,539.3585173
"Haffer_forti_LSU4299","Haffer_forti_LSU4299",-1.64787452296499,1.36082833702393,18.2510593283114,378,650,1300,1300,5.81332397449995,2.30187988300003,16.2304077149999,246.630761,28.9667074,487.600854,207.4221269,2623.290382,192.1891147,35.03667923,344.5626409
"Akleto_goeld_LSU9293","Akleto_goeld_LSU9293",-1.60785856882125,1.11596322020239,18.2525667568829,311,400,800,800,11.0969848634998,8.17608642599981,5.84179687500009,244.8358753,25.02497155,710.8788244,190.6754345,1991.300263,156.4313316,54.98241836,140.6470653
"Akleto_melcep_L43013","Akleto_melcep_L43013",-1.60785856882125,1.11596322020239,18.2525667568829,360,250,500,500,4.31359863299986,2.64068603500016,13.9085693360001,245.302341,29.14934423,470.6464212,209.2888848,2842.470293,197.9791819,27.99873487,430.1582854
"Gymnoc_nudcep_L2276","Gymnoc_nudcep_L2276",-1.936106828714,1.82437024376479,19.012569744727,224,600,1200,1200,12.5336914060001,17.049682617,9.03198242199991,254.631108,26.0030555,492.4513508,221.0389093,2666.916454,785.6283136,49.24672744,226.8302107
"Myrbor_myorin_LSU36737","Myrbor_myorin_LSU36737",-2.12696122168649,2.00259829360583,20.38772647678,497,700,1400,1400,2.67776489250011,7.10571289100011,8.855895997,248.402354,31.98434156,596.6269771,206.0630334,2384.512291,174.2735113,48.77568641,226.8995404
"Myrbor_leurys_L958","Myrbor_leurys_L958",-1.76054579806236,1.3729324875669,18.895263829102,523,850,1700,1700,3.51574707050011,10.0172729490002,13.0030517570002,248.6452825,32.31541302,639.2285409,205.374211,2263.931146,185.8898266,54.54191484,167.5876766
"Myrbor_lugu_MPEGMAD619","Myrbor_lugu_MPEGMAD619",-1.76054579806236,1.3729324875669,18.895263829102,356,75,150,150,0.373010087499864,1.48450961100019,3.71503939700011,257.1433534,35.07686269,511.1798153,224.8106595,2513.973022,166.2861767,36.00028649,336.9070636
"Myrbor_lopho_MPEGUFAC852","Myrbor_lopho_MPEGUFAC852",-1.91792794157748,1.7799172932973,18.994386729102,320,725,1450,1450,11.2270006399999,8.36962890599989,5.71474346799991,245.6492163,26.56488395,744.2127651,190.2538717,2047.134986,199.5341638,51.04112361,178.2711395
"Myrbor_melrus_LSU42794","Myrbor_melrus_LSU42794",-1.91792794157748,1.7799172932973,18.994386729102,267,75,150,150,5.25742812349989,2.60036650099994,5.3141232449999,251.4773759,26.22507629,416.251253,215.7893265,2531.643352,121.6698132,22.40218918,413.299847
"Rhopor_ardcus_J1729","Rhopor_ardcus_J1729",-2.33554160912273,2.18381201936489,21.9478171074002,162,500,1000,1000,14.5700073239998,13.0769042969998,2.9862060540001,213.6466906,35.24819435,1372.109051,158.7836646,738.5419907,125.4968923,46.41581508,80.03891905
"Myrmec_lonipe_ICN39305","Myrmec_lonipe_ICN39305",-2.46725332969181,2.34885875168128,22.8189987208103,402,900,1800,1800,5.41166753250013,12.3644117250001,13.9054883849999,254.3629516,32.8810462,658.6741224,214.5785954,1894.461481,291.1007229,59.86080752,123.9228201
"Myrmel_leustig_L55190","Myrmel_leustig_L55190",-1.21662459513867,0.983998351111499,18.0402830450195,479,850,1700,1700,2.33802845949984,7.98645284500014,20.6489626089999,247.1192871,33.39148825,586.6974374,211.2449691,2578.902717,231.8851172,37.69192409,345.9242238
"Myrmel_humay_LSU9313","Myrmel_humay_LSU9313",-1.21662459513867,0.983998351111499,18.0402830450195,320,850,1700,1700,6.92849731399991,2.39050292899992,9.07598876999998,255.3351323,32.29240705,429.0703634,218.3261905,2346.97255,171.799874,41.39116628,247.8249545
"Myrmel_bruncep_FMNH433483","Myrmel_bruncep_FMNH433483",-1.40521835631045,1.07927451331152,18.8489752579152,404,850,1700,1700,12.8431091309999,11.4284057619998,2.8294067380001,202.166083,41.89360031,948.4004825,142.6435894,2495.418768,557.2492294,47.82139442,282.5439635
"Myrmel_leustig_LSU77709","Myrmel_leustig_LSU77709",-1.65063542251948,1.22238151940124,19.732665883355,282,850,1700,1700,5.84143066399994,1.55688476599994,8.56909179599996,254.5684546,37.11374999,503.9496394,219.0823631,2141.132502,138.9549342,56.97522254,133.5620517
"Myrmel_hyper_L7342","Myrmel_hyper_L7342",-1.94952005715615,1.71330248973388,20.6936895235523,373,400,800,800,7.33489990299987,1.36932373000025,17.4084472660003,248.5475567,27.77491964,539.8723944,205.7860964,2380.6619,158.4969488,40.75470752,268.9932934
"Myrmel_caure_FMNH319247","Myrmel_caure_FMNH319247",-1.7579609744544,1.49083949444387,19.8057589389105,257,750,1500,1500,4.11187744100005,7.57867431600005,6.93359375,238.8210103,31.52359803,484.885374,198.2448912,2801.750978,395.1395558,58.23291298,210.4273943
"Myrmel_satata_KU4029","Myrmel_satata_KU4029",-1.7579609744544,1.49083949444387,19.8057589389105,234,850,1700,1700,5.2987060550002,6.0596923830002,1.52197265600001,219.7733287,48.84085421,543.9121963,175.7051597,2537.749293,258.9303297,43.55784959,259.558396
"Myrmel_schcea_LSU10603","Myrmel_schcea_LSU10603",-1.96856214744229,1.76084792577788,20.7095787588464,284,200,400,400,5.27716064449993,0.653076172000112,11.8604736330001,249.7279565,28.48107225,410.3093973,214.3317597,2631.943446,153.2368257,29.30510233,370.5854747
"Sclate_naevia_F391418","Sclate_naevia_F391418",-2.35458629498889,2.07456868859183,22.6514988600259,450,350,700,700,3.96636962950015,10.8419189460002,13.7510986330001,251.3218588,32.13308008,592.1072873,213.056003,2366.612333,191.4850793,49.35605996,227.5899196
"Hyloph_naevus_LSU4651","Hyloph_naevus_LSU4651",-2.04534155380288,1.85448932446512,20.8234490774739,503,675,1350,1350,3.90747070300009,7.85711669900013,7.89929199200009,249.272524,33.05414598,585.7479446,210.9527562,2414.737178,196.7975176,47.50441573,242.7906689
"Hyloph_naeide_L2230","Hyloph_naeide_L2230",-2.04534155380288,1.85448932446512,20.8234490774739,269,550,1100,1100,9.21661376950016,16.0270996090001,13.6209716789999,250.2583974,27.24817439,444.3793825,218.7366855,3135.431536,969.0212478,47.21874165,339.1480368
"Hyloph_puntul_MPEG3422","Hyloph_puntul_MPEG3422",-2.20554132209262,1.98338311325732,21.725637457316,409,175,350,350,4.11326881050013,7.76628223400013,7.306026847,251.8918619,31.92937866,503.6049688,214.6026115,2381.823859,169.1968482,46.78571472,234.9358594
